ID,name,LABEL
OBJ059,森林康养产业用地需求,OBJ
OBJ060,林业植物,OBJ
OBJ061,松材线虫,OBJ
OBJ062,多斑白条天牛,OBJ
OBJ063,七角星蜡蚧,OBJ
OBJ064,全国投资在线审批监管平台,OBJ
OBJ065,举报电话,OBJ
OBJ066,王妃,OBJ
OBJ067,本单位网络子站公开的相关信息,OBJ
OBJ068,松材线虫病,OBJ
OBJ069,案件信息档案,OBJ
OBJ070,粉玉,OBJ
OBJ071,青春,OBJ
OBJ072,国家级公益林地,OBJ
OBJ073,国家林业和草原局政府网站,OBJ
OBJ074,林地证明,OBJ
OBJ075,林地权属证书,OBJ
OBJ076,林地证明材料,OBJ
OBJ077,长乐林场1代火炬松种子园种子,OBJ
OBJ078,报春,OBJ
OBJ079,农业科技成果,OBJ
OBJ080,沙尘暴地面监测站,OBJ
OBJ081,沙尘暴,OBJ
OBJ082,公园,OBJ
OBJ083,申请材料,OBJ
OBJ084,区域性林业社会化服务综合平台,OBJ
OBJ085,生态林,OBJ
OBJ086,建设资金,OBJ
OBJ087,东北虎豹,OBJ
OBJ088,森林资源,OBJ
OBJ089,两栖类野生动物的卵、蛋,OBJ
OBJ090,爬行类野生动物的卵、蛋,OBJ
OBJ091,鸟类野生动物的卵、蛋,OBJ
OBJ092,湿地自然保护区,OBJ
OBJ093,湿地,OBJ
OBJ094,国家重要湿地,OBJ
OBJ095,地方重要湿地和一般湿地,OBJ
OBJ096,国家湿地公园,OBJ
OBJ097,省级湿地公园,OBJ
OBJ098,成果完成人清单和成果证书,OBJ
OBJ099,天然林,OBJ
OBJ100,野生动植物,OBJ
OBJ101,荒漠植被,OBJ
OBJ102,科技创新平台,OBJ
OBJ103,乔木林,OBJ
OBJ104,草本中药材,OBJ
OBJ105,杨树病害、樟子松红斑病、核桃细菌性黑斑病、油茶炭疽病,OBJ
OBJ106,5个样板基地,OBJ
OBJ107,林木种质资源普查信息管理系统,OBJ
OBJ108,油茶良种,OBJ
OBJ109,油茶品种,OBJ
OBJ110,栽培品种,OBJ
OBJ111,主栽品种,OBJ
OBJ112,品种,OBJ
OBJ113,油茶定点采穗圃,OBJ
OBJ114,主推品种,OBJ
OBJ115,苗木质量,OBJ
OBJ116,林木种子,OBJ
OBJ117,森林生态系统,OBJ
OBJ118,森林面积,OBJ
OBJ119,森林质量,OBJ
OBJ120,水土保持林,OBJ
OBJ121,林业项目,OBJ
OBJ122,经济林,OBJ
OBJ123,核桃,OBJ
OBJ124,营造林面积,OBJ
OBJ125,无林地,OBJ
OBJ126,造林地,OBJ
OBJ127,林区群众,OBJ
OBJ128,野生动物,OBJ
OBJ129,候鸟,OBJ
OBJ130,法治宣传教育工作经费,OBJ
OBJ131,林木种苗,OBJ
OBJ132,林木品种,OBJ
OBJ133,培养奖励经费,OBJ
OBJ134,特色产品加工、服务基地,OBJ
OBJ135,财政补助资金,OBJ
OBJ136,有害生物的种类,OBJ
OBJ137,附件1、2,OBJ
OBJ138,用地单位（组织机构/人名）、尾实体：使用林地申请表,OBJ
OBJ139,使用林地现场查验表,OBJ
OBJ140,公路、铁路、机场、港口码头、水利、电力、通讯、能源基地、国家电网、油气管网等,OBJ
OBJ141,项目建议书,OBJ
OBJ142,林业建设项目可行性研究报告,OBJ
OBJ143,项目初步设计文件,OBJ
OBJ144,工程结算和竣工财务决算,OBJ
OBJ145,国家一级公益林,OBJ
OBJ146,天然起源的其他公益林,OBJ
OBJ147,天然大树,OBJ
OBJ148,森林、林木和林木种子,OBJ
OBJ149,林业有害生物测报试验室,OBJ
OBJ150,许可表,OBJ
OBJ151,苗木,OBJ
OBJ152,2014年12月1日,OBJ
OBJ153,政府购买服务项目计划表,OBJ
OBJ154,购买计划,OBJ
OBJ155,购买服务项目,OBJ
OBJ156,毅杨1号,OBJ
OBJ157,南方四季杨,OBJ
OBJ158,松树蜂,OBJ
OBJ159,椰子织蛾,OBJ
OBJ160,防护林,OBJ
OBJ161,退化防护林,OBJ
OBJ162,201.9万立方米,OBJ
OBJ163,203.1万立方米,OBJ
OBJ164,梅花鹿,OBJ
OBJ165,尼罗鳄,OBJ
OBJ166,实验用猕猴,OBJ
OBJ167,食蟹猴,OBJ
OBJ168,蝴蝶兰,OBJ
OBJ169,云木香,OBJ
OBJ170,松茸,OBJ
OBJ171,蓝色、黑色的水笔或者签字笔,OBJ
OBJ172,红松针阔混交林,OBJ
OBJ173,系统,OBJ
OBJ174,林木种苗广告,OBJ
OBJ175,沙尘天气卫星监测影像,OBJ
OBJ176,沙尘暴灾害短信平台,OBJ
OBJ177,沙化土地,OBJ
OBJ178,植被地,OBJ
OBJ179,资源,OBJ
OBJ180,沙漠公园,OBJ
OBJ181,沙区资源,OBJ
OBJ182,200公顷,OBJ
OBJ183,湿地公园,OBJ
OBJ184,试点国家湿地公园,OBJ
OBJ185,陆生野生动物疫源疫病监测防控体系,OBJ
OBJ186,陆生野生动物疫源疫病监测站,OBJ
OBJ187,监测范围、重点、巡查线路、监测点,OBJ
OBJ188,陆生野生动物种群数量和活动状况,OBJ
OBJ189,特定的陆生野生动物疫源种类、特定的陆生野生动物疫病、特定的重点区域,OBJ
OBJ190,防护装备、消毒物品、野外工作等应急物资,OBJ
OBJ191,人造板,OBJ
OBJ192,木质包装材料,OBJ
OBJ193,国家重点保护树木,OBJ
OBJ194,古树名木,OBJ
OBJ195,树木,OBJ
OBJ196,人工培育的树木,OBJ
OBJ197,一般树木,OBJ
OBJ198,保存面积,OBJ
OBJ199,国有林森林管护工作岗位,OBJ
OBJ200,森林管护档案,OBJ
OBJ201,无患子,OBJ
OBJ202,落叶乔木,OBJ
OBJ203,无患子能源林,OBJ
OBJ204,野生无患子资源,OBJ
OBJ205,花鸟市场、餐馆饭店,OBJ
OBJ206,森林风景资源,OBJ
OBJ207,采种林,OBJ
OBJ208,种子园,OBJ
OBJ209,杨柴种子,OBJ
OBJ210,林木种子生产经营档案,OBJ
OBJ211,国家林业局政府网,OBJ
OBJ212,防护林林地,OBJ
OBJ213,特种用途林林地,OBJ
OBJ214,用材林林地,OBJ
OBJ215,经济林林地,OBJ
OBJ216,疏林地,OBJ
OBJ217,灌木林地,OBJ
OBJ218,其他林地,OBJ
OBJ219,沙产业产品,OBJ
OBJ220,实验用猴及其衍生物,OBJ
OBJ221,实验用猴种源,OBJ
OBJ222,实验用猴,OBJ
OBJ223,种源个体,OBJ
OBJ224,林产品市场,OBJ
OBJ225,森林覆盖率,OBJ
OBJ226,林业生态站,OBJ
OBJ227,陆地生态系统定位观测与研究站,OBJ
OBJ228,重点实验室,OBJ
OBJ229,质量检验检测机构,OBJ
OBJ230,全国林业网站,OBJ
OBJ231,监测站点布局,OBJ
OBJ232,野生动物驯养繁殖场所,OBJ
OBJ233,防火宣传牌,OBJ
OBJ234,缅甸陆龟,OBJ
OBJ235,法人营业执照,OBJ
OBJ236,林业工程建设项目,OBJ
OBJ237,科技推广项目,OBJ
OBJ238,林木种子生产档案,OBJ
OBJ239,林木种子检验记录,OBJ
OBJ240,林木种子流向,OBJ
OBJ241,林木种子种植材料,OBJ
OBJ242,增加定额的建设项目,OBJ
OBJ243,国家限制用地或禁止用地的建设项目,OBJ
OBJ244,森林凋落物及腐殖质,OBJ
OBJ245,森林凋落物及森林腐殖质,OBJ
OBJ246,野生动植物资源,OBJ
OBJ247,受害林木,OBJ
OBJ248,竹林,OBJ
OBJ249,清理小班（地块）,OBJ
OBJ250,重度受害林木,OBJ
OBJ251,新造林地,OBJ
OBJ252,监督检查记录,OBJ
OBJ253,森林经营面积,OBJ
OBJ254,优树无性系或家系,OBJ
OBJ255,母树林,OBJ
OBJ256,优良天然林或种源清楚的优良人工林,OBJ
OBJ257,林木种子生产基地,OBJ
OBJ258,野外虎种群,OBJ
OBJ259,专用标识,OBJ
OBJ260,虎皮、豹皮及其制品,OBJ
OBJ261,林业专网,OBJ
OBJ262,网络,OBJ
OBJ263,国家级数据库,OBJ
OBJ264,检疫检查站,OBJ
OBJ265,许可事项,OBJ
OBJ266,林权改革档案,OBJ
OBJ267,原始记录,OBJ
OBJ268,林权改革文件材料,OBJ
OBJ269,归档文件,OBJ
OBJ270,退耕还林现场,OBJ
OBJ271,林业有害生物预防体系基础设施设备建设,OBJ
OBJ272,农牧业生产,OBJ
OBJ273,救灾款物,OBJ
OBJ274,救灾医疗物品,OBJ
OBJ275,气象卫星,OBJ
OBJ276,林草植被,OBJ
OBJ277,督办单,OBJ
OBJ278,普法教材,OBJ
OBJ279,普法示范点,OBJ
OBJ280,清查成果,OBJ
OBJ281,法制宣传教育经费,OBJ
OBJ282,外业劳动保护用品,OBJ
OBJ283,礼金,OBJ
OBJ284,灭虫药包及布撒器,OBJ
OBJ285,专用库房,OBJ
OBJ286,灭虫药包,OBJ
OBJ287,林木种子标签,OBJ
OBJ288,林木种子库,OBJ
OBJ289,林木种子质量检验证书,OBJ
OBJ290,968个村（居委会）,OBJ
OBJ291,农田防护林网,OBJ
OBJ292,商品林示范基地,OBJ
OBJ293,林业信息服务平台,OBJ
OBJ294,林业科技示范点,OBJ
OBJ295,森林生态效益补偿资金,OBJ
OBJ296,社会主义新林区示范点,OBJ
OBJ297,林业科技书刊,OBJ
OBJ298,森林可持续经营示范点,OBJ
OBJ299,全国林木种苗,OBJ
OBJ300,责任状,OBJ
OBJ301,森林资源结构,OBJ
OBJ302,森林资源档案,OBJ
OBJ303,食用植物油,OBJ
OBJ304,油茶林,OBJ
OBJ305,油茶产品,OBJ
OBJ306,优良品种,OBJ
OBJ307,一、二级种苗,OBJ
OBJ308,灌木林,OBJ
OBJ309,乡土树种,OBJ
OBJ310,乡土珍贵树种,OBJ
OBJ311,木质包装,OBJ
OBJ312,木板箱,OBJ
OBJ313,胶合板,OBJ
OBJ314,刨花板,OBJ
OBJ315,项目批准文件,OBJ
OBJ316,林权证,OBJ
OBJ317,大熊猫、朱鹮、老虎、普氏原羚、苏铁、兰科植物,OBJ
OBJ318,野生动物疫源疫病监测点,OBJ
OBJ319,分支机构,OBJ
OBJ320,国家林业局行政许可文书标识纸,OBJ
OBJ321,国家林业局行政许可文书专用章,OBJ
OBJ322,林业治沙贴息贷款项目,OBJ
OBJ323,重大项目,OBJ
OBJ324,林业资金,OBJ
OBJ325,信函,OBJ
OBJ326,表彰奖励经费,OBJ
OBJ327,书面记录,OBJ
OBJ328,速丰林基地工程,OBJ
OBJ329,木材供给,OBJ
OBJ330,木材生产,OBJ
OBJ331,南北方速丰林绿色产业带,OBJ
OBJ332,林纸、林板、大径级用材林、竹产业基地,OBJ
OBJ333,项目储备库,OBJ
OBJ334,人工繁殖场和培植场,OBJ
OBJ335,农田防护林,OBJ
OBJ336,林产品生产基地,OBJ
OBJ337,灌木资源,OBJ
OBJ338,待检验的林木种子,OBJ
OBJ339,生物技术、信息技术、新材料技术和育种育苗新技术,OBJ
OBJ340,林木资源,OBJ
OBJ341,推荐材料,OBJ
OBJ342,重奖对象名单,OBJ
OBJ343,重奖证书和奖金,OBJ
OBJ344,国有种苗基地,OBJ
OBJ345,国有林木种子生产基地,OBJ
OBJ346,资金,OBJ
OBJ347,基本建设项目,OBJ
OBJ348,投资概算,OBJ
OBJ349,基本支出,OBJ
OBJ350,项目支出,OBJ
OBJ351,零余额账户,OBJ
OBJ352,固定资产,OBJ
OBJ353,森林植被恢复费,OBJ
OBJ354,行政许可文书专用章,OBJ
OBJ355,行政许可专用章,OBJ
OBJ356,国家林业局林木种苗检疫行政许可专用章,OBJ
OBJ357,审批单,OBJ
OBJ358,许可证副本,OBJ
OBJ359,年检报告书,OBJ
OBJ360,香蕉穿孔线虫,OBJ
OBJ361,荷兰花卉种苗,OBJ
OBJ362,机关医务室,OBJ
OBJ363,食品,OBJ
OBJ364,林木种苗质量检验人员的检验员证,OBJ
OBJ365,林木种苗质量检验机构资质证书,OBJ
OBJ366,工程建设资金,OBJ
OBJ367,效益监测报告,OBJ
OBJ368,天平室、发芽室、软X射线室等,OBJ
OBJ369,天平室、种子检验室、软X射线室等,OBJ
OBJ370,松材线虫Bursaphelenchus xylophilus（Steiner Buhrer）Nickle,OBJ
OBJ371,松树,OBJ
OBJ372,环志工具、标记物,OBJ
OBJ373,鸟类环志合格证书,OBJ
OBJ374,用材林,OBJ
OBJ375,人工用材林,OBJ
OBJ376,数据,OBJ
OBJ377,红豆杉资源,OBJ
OBJ378,红豆杉属,OBJ
OBJ379,野生红豆杉,OBJ
OBJ380,采穗圃,OBJ
OBJ381,采条母株,OBJ
OBJ382,紫杉醇,OBJ
OBJ383,听证经费,OBJ
OBJ384,凤梨种苗,OBJ
OBJ385,凤梨、香蕉种苗,OBJ
OBJ386,会计凭证,OBJ
OBJ387,申报基地,OBJ
OBJ388,主导产品,OBJ
OBJ389,进口原木,OBJ
OBJ390,抽查结果,OBJ
OBJ391,念珠藻科的发菜,OBJ
OBJ392,书面材料,OBJ
OBJ393,原木,OBJ
OBJ394,板栗,OBJ
OBJ395,枣,OBJ
OBJ396,柿,OBJ
OBJ397,杏,OBJ
OBJ398,银杏,OBJ
OBJ399,桃花,OBJ
OBJ400,紫薇,OBJ
OBJ401,榆叶梅,OBJ
OBJ402,腊梅,OBJ
OBJ403,桂花,OBJ
OBJ404,繁殖材料,OBJ
OBJ405,品种权申请文件,OBJ
OBJ406,森林、林木、林地,OBJ
OBJ407,国有森林资源,OBJ
OBJ408,毛白杨,OBJ
OBJ409,杉木,OBJ
OBJ410,牡丹,OBJ
OBJ411,梅,OBJ
OBJ412,林业行政执法证件,OBJ
OBJ413,林区矿山和尾矿库,OBJ
OBJ414,家庭林场、林业专业合作社、龙头企业,OBJ
OBJ415,食用野生动物,OBJ
OBJ416,天然林资源,OBJ
OBJ417,草原资源,OBJ
OBJ418,自然保护地,OBJ
OBJ419,野生动物资源,OBJ
OBJ420,转基因林木,OBJ
OBJ421,百万亩人工绿海,OBJ
