ID,name,LABEL
ORG116,局打假办,ORG
ORG117,各标准项目承担单位主管部门,ORG
ORG118,各林业专业标准化技术委员会,ORG
ORG119,各标准项目承担单位,ORG
ORG120,森林旅游节举办城市人民政府,ORG
ORG121,执委会,ORG
ORG122,申办城市人民政府,ORG
ORG123,领导小组,ORG
ORG124,领导小组办公室,ORG
ORG125,林场种苗司,ORG
ORG126,各省级林业和草原主管部门,ORG
ORG127,县级人民政府,ORG
ORG128,省级人民政府林业主管部门,ORG
ORG129,国家林业局林木品种审定委员会,ORG
ORG130,科技部,ORG
ORG131,农业科技成果转化中心,ORG
ORG132,农民培训基地,ORG
ORG133,林业,ORG
ORG134,国家沙漠公园评审专家委员会,ORG
ORG135,农业部,ORG
ORG136,新疆南疆林果业科技支撑专家组,ORG
ORG137,中国林业科学研究院,ORG
ORG138,北京市农林科学院,ORG
ORG139,中国农业科学研究院,ORG
ORG140,西北农林科技大学,ORG
ORG141,河北农业大学,ORG
ORG142,浙江农林大学,ORG
ORG143,新疆林业科学院,ORG
ORG144,新疆农业科学院,ORG
ORG145,北京市园林绿化局农村林业改革发展处,ORG
ORG146,人力资源社会保障部,ORG
ORG147,天津市宁河区东棘坨镇农业办公室,ORG
ORG148,赞皇县林业旅游局,ORG
ORG149,通化市林业局,ORG
ORG150,上海市绿化和市容管理局（上海市林业局）,ORG
ORG151,龙泉市林业局,ORG
ORG152,北京市房山区园林绿化局林改办,ORG
ORG153,张家口市林业局森林资源管理科,ORG
ORG154,河北省林业厅政策法规处（农村林业改革发展处）,ORG
ORG155,大同市林权管理服务中心,ORG
ORG156,内蒙古自治区林业厅农村林业改革发展处,ORG
ORG157,国家级林木品种审定委员会,ORG
ORG158,省、自治区、直辖市人民政府林业主管部门,ORG
ORG159,省级林木品种审定委员会,ORG
ORG160,主任委员会,ORG
ORG161,林业部,ORG
ORG162,中共中央 国务院,ORG
ORG163,政府,ORG
ORG164,林业经营主体,ORG
ORG165,农民林业专业合作社,ORG
ORG166,股份合作社,ORG
ORG167,林业龙头企业,ORG
ORG168,新型林业经营主体,ORG
ORG169,银行+担保+保险,ORG
ORG170,林权管理服务机构,ORG
ORG171,党委、政府,ORG
ORG172,各省林业厅,ORG
ORG173,各有关省林业主管部门,ORG
ORG174,各级林业主管部门,ORG
ORG175,督查组,ORG
ORG176,县级以上地方人民政府林业主管部门,ORG
ORG177,县级以上人民政府林业主管部门,ORG
ORG178,省级以上人民政府林业主管部门,ORG
ORG179,林业生产单位,ORG
ORG180,国家林业局科技主管部门,ORG
ORG181,推荐单位,ORG
ORG182,国家林业局林业品牌工作领导小组,ORG
ORG183,科技司,ORG
ORG184,国家林业局行政许可管理机构,ORG
ORG185,各省级林业主管部门,ORG
ORG186,各省林业主管部门,ORG
ORG187,中央综治办,ORG
ORG188,省综治办,ORG
ORG189,省人民政府,ORG
ORG190,国家林业局林改司,ORG
ORG191,林业厅,ORG
ORG192,内蒙古、吉林、龙江、大兴安岭森工（林业）集团公司,ORG
ORG193,新疆生产建设兵团林业局,ORG
ORG194,中国气象局,ORG
ORG195,林业有害生物防治检疫机构,ORG
ORG196,林业主管部门,ORG
ORG197,中央,ORG
ORG198,陕西省延安市桥山林业局,ORG
ORG199,黄龙山林业局,ORG
ORG200,内蒙古森工集团根河林业局,ORG
ORG201,吉林森工集团临江林业局,ORG
ORG202,龙江森工集团林口林业局,ORG
ORG203,全国林木种质资源技术协作组,ORG
ORG204,品种审定委员会,ORG
ORG205,育种单位,ORG
ORG206,种苗质检机构,ORG
ORG207,省级森工（林业）主管部门,ORG
ORG208,地方各级林业主管部门,ORG
ORG209,联合国经社理事会,ORG
ORG210,中国农业发展银行,ORG
ORG211,农发行,ORG
ORG212,农发行总行,ORG
ORG213,气象部门,ORG
ORG214,国家林业局普法办公室,ORG
ORG215,林业高校和林业科研院所,ORG
ORG216,种苗管理机构,ORG
ORG217,地方林业主管部门,ORG
ORG218,各有关单位,ORG
ORG219,野生动物繁育利用从业单位和人员,ORG
ORG220,广西壮族自治区政府,ORG
ORG221,国家开发银行,ORG
ORG222,林业工作站,ORG
ORG223,县级林业主管部门,ORG
ORG224,全国林业工作站,ORG
ORG225,乡镇人民政府,ORG
ORG226,种子生产经营者,ORG
ORG227,党的十八届五中全会,ORG
ORG228,林业有害生物检验鉴定中心,ORG
ORG229,森林病虫害防治机构及其中心测报点,ORG
ORG230,内蒙古、龙江、大兴安岭森工（林业）集团公司,ORG
ORG231,各计划单列市林业局,ORG
ORG232,省级林业行政主管部门,ORG
ORG233,场圃总站,ORG
ORG234,财政部国家税务总局,ORG
ORG235,进口单位,ORG
ORG236,财政部、海关总署、国家税务总局,ORG
ORG237,上海市林业局,ORG
ORG238,生产、销售和使用种子的单位,ORG
ORG239,党的十八届三中全会,ORG
ORG240,承接主体,ORG
ORG241,湿地公园管理机构,ORG
ORG242,国家湿地公园试点工作科技咨询工作组,ORG
ORG243,龙江森工集团,ORG
ORG244,大兴安岭林业集团公司,ORG
ORG245,黑龙江省森林工业总局,ORG
ORG246,省、自治区、直辖市林业主管部门,ORG
ORG247,林业行政机关,ORG
ORG248,辽宁省林业厅,ORG
ORG249,世界人与生物圈保护区网络,ORG
ORG250,林业部门,ORG
ORG251,国家林业科研基地咨询专家组,ORG
ORG252,各省（自治区、直辖市）林业主管部门,ORG
ORG253,管理委员会,ORG
ORG254,乡镇林业工作站,ORG
ORG255,各省级森林资源管理部门,ORG
ORG256,国家林业局调查规划设计院,ORG
ORG257,林木种苗生产经营者,ORG
ORG258,林木种苗质量管理机构,ORG
ORG259,国家林业局打击侵犯知识产权和制售假冒伪劣商品工作领导小组,ORG
ORG260,林业行政主管部门,ORG
ORG261,管理机构,ORG
ORG262,科技咨询工作组,ORG
ORG263,国家湿地公园管理机构,ORG
ORG264,国家林业局陆生野生动物疫源疫病监测机构,ORG
ORG265,陆生野生动物疫源疫病监测防控机构,ORG
ORG266,乡镇林业工作站、自然保护区、湿地公园、国有林场的工作人员和护林员、林业有害生物测报员等基层林业工作人员,ORG
ORG267,所在地人民政府林业主管部门,ORG
ORG268,县级以上人民政府林业主管部门及其监测机构,ORG
ORG269,国家质量监督检验检疫总局直属检验检疫机构,ORG
ORG270,黑龙江省森林与环境科学研究院,ORG
ORG271,考核验收组,ORG
ORG272,局和省级有关业务主管部门领导及专家,ORG
ORG273,东北、内蒙古国有森工企业,ORG
ORG274,各森工企业局,ORG
ORG275,内蒙古森工集团,ORG
ORG276,各省级林业（森工）主管部门,ORG
ORG277,国家林业局驻东北、内蒙古各派驻森林资源监督机构,ORG
ORG278,县级和省级林业行政主管部门,ORG
ORG279,县级林业行政主管部门,ORG
ORG280,四川省林业厅,ORG
ORG281,北京晋亿福马环境科技有限公司,ORG
ORG282,北京神州克劳沃园艺技术有限责任公司,ORG
ORG283,天保工程实施单位,ORG
ORG284,各省、自治区、直辖市林业厅,ORG
ORG285,各地林业主管部门,ORG
ORG286,国家林业局驻各地森林资源监督机构,ORG
ORG287,全国国家级森林公园,ORG
ORG288,本行政区域内国家级森林公园,ORG
ORG289,国家级森林公园经营管理机构,ORG
ORG290,国家标准化管理委员会,ORG
ORG291,各有关全国专业标准化技术委员会,ORG
ORG292,主要起草单位,ORG
ORG293,国家林业局林木种苗质量检验检测中心,ORG
ORG294,山西省太原市林宝种苗有限公司,ORG
ORG295,河北省丰宁满族自治县林业局林木种苗管理站,ORG
ORG296,河北省承德诚林林木种子有限公司,ORG
ORG297,内蒙古自治区鄂尔多斯市碧森种业有限责任公司,ORG
ORG298,金平县哈尼田苗圃,ORG
ORG299,信用担保机构,ORG
ORG300,国务院常务会议,ORG
ORG301,全国林地保护利用规划编制工作领导小组,ORG
ORG302,审查小组,ORG
ORG303,全国林业信息化专家咨询委员会,ORG
ORG304,全国林业信息化工作领导小组,ORG
ORG305,专家委,ORG
ORG306,国家林业局信息中心,ORG
ORG307,专家委秘书处,ORG
ORG308,信息中心技术合作管理处,ORG
ORG309,中国石油天然气集团公司,ORG
ORG310,中国石油化工集团公司,ORG
ORG311,沙产业企业,ORG
ORG312,实验用猴养殖单位,ORG
ORG313,养殖单位,ORG
ORG314,各养殖单位,ORG
ORG315,公安、工商、海关等部门,ORG
ORG316,各试点单位,ORG
ORG317,采伐管理改革试点工作领导小组,ORG
ORG318,认证机构,ORG
ORG319,局领导,ORG
ORG320,森林经营试点单位,ORG
ORG321,森林经营示范县、示范林场和示范户,ORG
ORG322,各项目承担单位,ORG
ORG323,国际复兴开发银行,ORG
ORG324,世界银行贷款项目管理中心,ORG
ORG325,省林业厅（局）,ORG
ORG326,世界银行贷款项目办公室,ORG
ORG327,省项目办,ORG
ORG328,省发改委,ORG
ORG329,县项目办,ORG
ORG330,野生动物驯养繁殖单位,ORG
ORG331,农业、卫生,ORG
ORG332,遂宁市林业局,ORG
ORG333,国家森林防火指挥部,ORG
ORG334,森林防火指挥机构,ORG
ORG335,护林员队伍,ORG
ORG336,森林消防队伍,ORG
ORG337,森林防火检查站,ORG
ORG338,国家林业局普法办,ORG
ORG339,普法领导小组,ORG
ORG340,中共中央　国务院,ORG
ORG341,森林经营者,ORG
ORG342,云南省林业厅,ORG
ORG343,最高人民法院,ORG
ORG344,国家林业局湿地保护管理中心,ORG
ORG345,国家林业局濒危物种进出口管理中心,ORG
ORG346,办事处,ORG
ORG347,国家林业局森林资源监督管理办公室,ORG
ORG348,森林资源监督专员办事处,ORG
ORG349,国家林业局防治荒漠化管理中心,ORG
ORG350,你厅,ORG
ORG351,县级以上人民政府林业行政主管部门,ORG
ORG352,生产、经营许可证核发机关,ORG
ORG353,检察机关,ORG
ORG354,林业行政执法单位,ORG
ORG355,广西壮族自治区林业局,ORG
ORG356,中央纪委,ORG
ORG357,国家发展改革委办公厅,ORG
ORG358,各省级工程管理部门,ORG
ORG359,国家林业局各直属调查规划设计院,ORG
ORG360,国家林业局各派驻森林资源监督机构,ORG
ORG361,评审组,ORG
ORG362,国家林业局森林资源管理司,ORG
ORG363,各省、自治区、直辖市、计划单列市林业厅（局）,ORG
ORG364,国家林业局发展计划与资金管理司,ORG
ORG365,各有关省、自治区、直辖市林业主管部门,ORG
ORG366,地方各级林业行政主管部门,ORG
ORG367,我局各有关派驻森林资源监督机构,ORG
ORG368,监督机构,ORG
ORG369,林木种子生产者,ORG
ORG370,收购林木种子的单位或个人,ORG
ORG371,国际组织,ORG
ORG372,民族工作部门,ORG
ORG373,林业管理部门,ORG
ORG374,各级林业、民族工作部门,ORG
ORG375,局规划院,ORG
ORG376,局华东院,ORG
ORG377,国家林业局指挥部,ORG
ORG378,国家林业局林业有害生物检验鉴定中心,ORG
ORG379,省级人民政府,ORG
ORG380,重大有害生物监测实施单位,ORG
ORG381,国家林业局和省级林业主管部门,ORG
ORG382,福建省林业厅,ORG
ORG383,森林经营主体,ORG
ORG384,林业有害生物防治检疫局,ORG
ORG385,江苏省林业局,ORG
ORG386,森林资源监督专员办,ORG
ORG387,执法单位,ORG
ORG388,林木种苗管理机构,ORG
ORG389,各省、自治区、直辖市林业厅（局）、档案局,ORG
ORG390,新疆生产建设兵团林业局、档案局,ORG
ORG391,中共中央、国务院,ORG
ORG392,各级林业部门,ORG
ORG393,责任单位,ORG
ORG394,各级林业部门及有关单位,ORG
ORG395,发展改革、财政、粮食、农业、水利、西部开发等相关部门,ORG
ORG396,国家发展改革委、财政部,ORG
ORG397,重大沙尘暴灾害应急领导小组,ORG
ORG398,国家林业局重大沙尘暴灾害应急领导小组办公室,ORG
ORG399,赴现场工作组,ORG
ORG400,防治荒漠化高级专家顾问组,ORG
ORG401,气象局,ORG
ORG402,环保总局,ORG
ORG403,卫生部,ORG
ORG404,交通部,ORG
ORG405,民航总局,ORG
ORG406,铁道部,ORG
ORG407,沙尘暴灾害应急领导小组,ORG
ORG408,国家气象局,ORG
ORG409,各有关省区林业主管部门,ORG
ORG410,沙区各级林业主管部门,ORG
ORG411,局务会议,ORG
ORG412,办公室,ORG
ORG413,司局、单位,ORG
ORG414,司局、直属单位,ORG
ORG415,执法人员和普法骨干,ORG
ORG416,林业系统干部职工,ORG
ORG417,省清查工作领导小组,ORG
ORG418,林业厅（局）资源处,ORG
ORG419,各省和局各直属林业调查规划设计院,ORG
ORG420,区域森林资源监测中心,ORG
ORG421,各省和区域森林资源监测中心,ORG
ORG422,局各直属林业调查规划设计院和有关试点省,ORG
ORG423,国有林场和林木种苗工作总站,ORG
ORG424,局机关及直属单位,ORG
ORG425,治理政府采购领域商业贿赂领导小组,ORG
ORG426,治理政府采购领域商业贿赂领导小组办公室,ORG
ORG427,国家林业局治理政府采购领域商业贿赂领导小组办公室,ORG
ORG428,被检查单位,ORG
ORG429,检查组,ORG
ORG430,国家林业局防沙治沙办公室,ORG
ORG431,国家林业局治沙办,ORG
ORG432,工程管理部门,ORG
ORG433,地（市）级人民政府公安机关,ORG
ORG434,定点生产企业,ORG
ORG435,县级以上公安部门,ORG
ORG436,县级以上林业主管部门,ORG
ORG437,基层林业技术推广体系,ORG
ORG438,国家林业技术推广机构,ORG
ORG439,基层林业技术推广机构,ORG
ORG440,县级林业技术推广机构,ORG
ORG441,县林业行政主管部门,ORG
ORG442,各有关省市,ORG
ORG443,森工企业,ORG
ORG444,重点国有林区森工（林业）主管部门,ORG
ORG445,各森工（林业）主管部门,ORG
ORG446,东北、内蒙古重点国有林区森工（林业）主管部门,ORG
ORG447,森林公安队伍,ORG
ORG448,国有林业局,ORG
ORG449,编案单位,ORG
ORG450,林业规划设计单位,ORG
ORG451,森林扑火队伍,ORG
ORG452,油茶龙头企业,ORG
ORG453,油茶专业协作组织,ORG
ORG454,各地林业部门,ORG
ORG455,各有关省林业厅（局）,ORG
ORG456,国家林业局华东林业调查规划设计院,ORG
ORG457,编制工作领导小组,ORG
ORG458,地方各级政府,ORG
ORG459,国家质量监督检验检疫总局,ORG
ORG460,海关总署,ORG
ORG461,国际植物保护公约组织,ORG
ORG462,出入境检验检疫机构,ORG
ORG463,国家质检总局,ORG
ORG464,港务、船代、海关等部门,ORG
ORG465,有关林业主管部门,ORG
ORG466,国家林业局森林公园行政主管部门,ORG
ORG467,县级或县级以上人民政府及其有关部门,ORG
ORG468,公司,ORG
ORG469,全球环境基金、商品共同基金、欧盟、挪威,ORG
ORG470,国际公约缔约方大会,ORG
ORG471,国务院重点省区森林防火工作座谈会,ORG
ORG472,驻国家林业局监察局,ORG
ORG473,国家林业局政策法规司,ORG
ORG474,行政许可实施单位,ORG
ORG475,各地林业行政主管部门,ORG
ORG476,国务院投资主管部门,ORG
ORG477,林业（森工）集团总公司,ORG
ORG478,工程质量监督机构,ORG
ORG479,验收组织单位,ORG
ORG480,管理办公室,ORG
ORG481,承办单位,ORG
ORG482,国家林业局林业基金管理总站,ORG
ORG483,各直属单位,ORG
ORG484,局领导班子,ORG
ORG485,局党组和行政领导班子,ORG
ORG486,局直属机关党委、纪委,ORG
ORG487,局机关和在京直属单位,ORG
ORG488,局人事教育司,ORG
ORG489,局发展计划与资金管理司,ORG
ORG490,局森林资源监督管理办公室,ORG
ORG491,全国森林资源监督机构,ORG
ORG492,局濒危物种进出口管理中心,ORG
ORG493,野生动物疫源疫病监测总站,ORG
ORG494,国家林业局森林病虫害防治总站,ORG
ORG495,森防总站,ORG
ORG496,疫源疫病监测处,ORG
ORG497,统计机构,ORG
ORG498,林业企业事业单位,ORG
ORG499,林业主管部门的统计机构,ORG
ORG500,国家统计局,ORG
ORG501,林业统计调查项目实施单位,ORG
ORG502,全国绿化委员会,ORG
ORG503,全国政协人口资源环境委员会,ORG
ORG504,人事主管部门,ORG
ORG505,省级政府林业主管部门,ORG
ORG506,湿地公园经营管理机构,ORG
ORG507,管理体系,ORG
ORG508,国家濒危物种进出口管理办公室,ORG
ORG509,各厅（局）,ORG
ORG510,保护处（办、站、中心）,ORG
ORG511,各办事处,ORG
ORG512,所在地林业厅（局）,ORG
ORG513,进出口企业,ORG
ORG514,相关中介组织,ORG
ORG515,省级林木种苗质量检验机构,ORG
ORG516,国家林业局南方、北方林木种子检验中心,ORG
ORG517,国家林业局北方林木种子检验中心,ORG
ORG518,国家林业局南方林木种子检验中心,ORG
ORG519,各省（区、市）林业行政主管部门,ORG
ORG520,评选委员会,ORG
ORG521,重奖工作办公室,ORG
ORG522,国家林业局科技司,ORG
ORG523,国家林业局林业科技重奖工作办公室,ORG
ORG524,世界贸易组织,ORG
ORG525,国务院有关部门,ORG
ORG526,公益事业单位,ORG
ORG527,直属单位,ORG
ORG528,国家林业局植树造林司,ORG
ORG529,植物检疫机构,ORG
ORG530,行政机关,ORG
ORG531,中共中央国务院,ORG
ORG532,国家工商行政管理总局,ORG
ORG533,各省、自治区、直辖市林业（农林）厅（局）,ORG
ORG534,造林大户,ORG
ORG535,审批机关,ORG
ORG536,监管部门,ORG
ORG537,各省林业行政主管部门,ORG
ORG538,工商行政管理部门,ORG
ORG539,上一级林业主管部门,ORG
ORG540,所在林业主管部门,ORG
ORG541,本级林业主管部门领导,ORG
ORG542,全国林业工作会议,ORG
ORG543,各地各单位,ORG
ORG544,原发证机关,ORG
ORG545,工商行政管理机关,ORG
ORG546,上海出入境检验检疫局,ORG
ORG547,荷兰Hilverda Bloemen b.v. 公司,ORG
ORG548,各出入境检验检疫机构,ORG
ORG549,局防治非典型肺炎应急处置协调指导小组,ORG
ORG550,局党组,ORG
ORG551,局防治非典型肺炎应急处置协调指导小组办公室,ORG
ORG552,局疫情监测值班室,ORG
ORG553,医院,ORG
ORG554,局协调指导小组,ORG
ORG555,局协调指导小组办公室,ORG
ORG556,市120急救中心,ORG
ORG557,当地防疫控制中心,ORG
ORG558,各省、自治区、直辖市林业行政主管部门,ORG
ORG559,各级林业行政主管部门,ORG
ORG560,林木种苗质量检验机构,ORG
ORG561,国务院林业行政主管部门,ORG
ORG562,国家级林木种苗质量检验机构,ORG
ORG563,省级以上林业行政主管部门,ORG
ORG564,林木种苗质量检验机构考核组,ORG
ORG565,考核组,ORG
ORG566,各级工程管理部门,ORG
ORG567,工程建设管理部门,ORG
ORG568,各级工程建设管理部门,ORG
ORG569,省级工程建设管理部门,ORG
ORG570,林木种苗质量监督检验机构,ORG
ORG571,林木种子检验中心,ORG
ORG572,国家级林木种苗质量监督检验机构,ORG
ORG573,省级林木种苗质量监督检验机构,ORG
ORG574,地（市）级林木种苗质量监督检验机构,ORG
ORG575,县级林木种苗质量监督检验机构,ORG
ORG576,地（市）、县级林木种苗质量监督检验机构,ORG
ORG577,省级以上林木种苗质量监督检验机构,ORG
ORG578,省、地（市）、县级林木种苗质量监督检验机构,ORG
ORG579,局机关全体干部职工和在京直属单位全体司局级干部大会,ORG
ORG580,各司局和各直属单位,ORG
ORG581,国家林业局司局级干部,ORG
ORG582,国家林木品种审定委员会,ORG
ORG583,林木品种审定委员会专业委员会,ORG
ORG584,林木品种审定委员会秘书处,ORG
ORG585,林木品种审定委员会主任委员会,ORG
ORG586,县级林业主管部门或重点林区国有林业局,ORG
ORG587,人事部国家林业局,ORG
ORG588,人事部、国家林业局,ORG
ORG589,中国政府,ORG
ORG590,海关,ORG
ORG591,进口商,ORG
ORG592,外经贸部,ORG
ORG593,地方林业行政主管部门,ORG
ORG594,中华人民共和国国家质量监督检验检疫总局,ORG
ORG595,韩国官方检疫部门,ORG
ORG596,全国鸟类环志中心,ORG
ORG597,县级以上林业行政主管部门,ORG
ORG598,鸟类环志站,ORG
ORG599,森林公安,ORG
ORG600,资源林政部门,ORG
ORG601,森林防火部门,ORG
ORG602,红豆杉资源经营加工企业,ORG
ORG603,各省、自治区、直辖市林业主管部门,ORG
ORG604,各级野生植物保护管理机构,ORG
ORG605,出入境检验检疫部门,ORG
ORG606,地级林业行政主管部门,ORG
ORG607,种子生产、经营者所在地县级人民政府林业行政主管部门,ORG
ORG608,国家林业局直属单位,ORG
ORG609,局人事部门,ORG
ORG610,审计部门,ORG
ORG611,招标代理机构,ORG
ORG612,新闻媒体,ORG
ORG613,国务院林业主管部门,ORG
ORG614,科技队伍,ORG
ORG615,技术推广网络,ORG
ORG616,地级林业主管部门,ORG
ORG617,专家评审会,ORG
ORG618,国家检验检疫局,ORG
ORG619,五部委,ORG
ORG620,我国出入境检验检疫机构,ORG
ORG621,各入境口岸海关,ORG
ORG622,国家计委,ORG
ORG623,工程主管部门,ORG
ORG624,省级工程主管部门,ORG
ORG625,省人民政府林业行政主管部门,ORG
ORG626,引种单位,ORG
ORG627,放生地所在省人民政府林业行政主管部门,ORG
ORG628,查处地县级以上人民政府林业行政主管部门,ORG
ORG629,中国内蒙古森林工业集团有限责任公司,ORG
ORG630,采集地县级林业行政主管部门,ORG
ORG631,中华人民共和国国家出入境检验检疫局,ORG
ORG632,中华人民共和国海关总署,ORG
ORG633,中华人民共和国国家林业局,ORG
ORG634,中华人民共和国农业部,ORG
ORG635,中华人民共和国对外贸易经济合作部,ORG
ORG636,国家出入境检验检疫局,ORG
ORG637,木材进口企业,ORG
ORG638,欧盟委员会,ORG
ORG639,热处理厂或熏蒸单位,ORG
ORG640,中国吉林森林工业（集团）总公司,ORG
ORG641,国家工商行政管理局,ORG
ORG642,国家国内贸易局,ORG
ORG643,各省、自治区、直辖市及计划单列市工商行政管理局,ORG
ORG644,林业（农林）厅（局）,ORG
ORG645,植物新品种复审委员会,ORG
ORG646,中国农林工会,ORG
ORG647,森林公安机关,ORG
ORG648,森林公安局、森林公安分局、森林公安警察大队,ORG
ORG649,森林公安机构,ORG
ORG650,森林公安局,ORG
ORG651,林业集团公司,ORG
ORG652,林业生产经营单位,ORG
ORG653,各地区、各单位,ORG
ORG654,内蒙古、大兴安岭森工（林业）集团公司,ORG
ORG655,全国人大常委会,ORG
ORG656,市场监管、网络监管、交通运输等部门,ORG
ORG657,各级陆生野生动物保护主管部门,ORG
ORG658,科研机构,ORG
ORG659,各级人民政府,ORG
ORG660,属地陆生野生动物保护主管部门,ORG
ORG661,公益组织、民间团体和志愿者,ORG
ORG662,试点单位,ORG
ORG663,有关林业和草原主管部门,ORG
ORG664,互联网企业,ORG
ORG665,内蒙古、吉林、龙江、大兴安岭、长白山森工（林业）集团公司,ORG
ORG666,气象、海洋、水利等部门,ORG
ORG667,国家认证认可监督管理委员会,ORG
ORG668,森林认证机构,ORG
ORG669,我局科技发展中心,ORG
ORG670,森林认证体系认可计划（PEFC）,ORG
ORG671,林业生物基因安全委员会,ORG
ORG672,中国绿色时报社总编室,ORG
ORG673,中国绿色时报社要闻部,ORG
ORG674,河北省林业厅,ORG
